sale_date,item_id,sale_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted,item_total,channel,channel_campaigns,total_amount,product_name,category,brand,color,size,catalog_price,cost_price,customer_id,gender,age_range,signup_date,first_name,last_name,email,country
2025-05-04,1632,1207,26,1,57.48,57.48,0.0,0.00%,0,57.48,App Mobile,App Mobile,278.18,Soft Crew Shoes,Shoes,Tiva,White,40,57.48,36.53,907,Female,46-55,2025-03-11,Orsola,Dupoy,odupoyp6@nhs.uk,Spain
2025-04-04,1413,247,27,1,57.35,57.35,0.0,0.00%,0,57.35,App Mobile,App Mobile,288.21,Soft Boxy Dress,Dresses,Tiva,Red,XL,57.35,26.38,672,Female,56-65,2025-01-23,Edd,Meiklem,emeiklemin@tripadvisor.com,Germany
2025-05-26,2368,629,49,1,57.35,57.35,0.0,0.00%,0,57.35,App Mobile,App Mobile,400.35,Soft Boxy Tee,T-Shirts,Tiva,Black,XS,57.35,32.35,186,Female,46-55,2025-03-27,Diego,Rosenstock,drosenstock55@taobao.com,Netherlands
2025-05-06,357,331,222,1,57.19,57.19,0.0,0.00%,0,57.19,App Mobile,App Mobile,263.87,Relaxed Wrap Dress,Dresses,Tiva,Black,M,57.19,32.63,100,Female,26-35,2025-01-30,Godfry,Cockerill,gcockerill2r@vimeo.com,Italy
2025-06-13,3316,1036,222,1,57.19,57.19,0.0,0.00%,0,57.19,E-commerce,Website Banner,199.55,Relaxed Wrap Dress,Dresses,Tiva,Black,M,57.19,32.63,793,Female,36-45,2025-05-10,Gallagher,Edgley,gedgleym0@walmart.com,Italy
2025-05-18,602,78,53,1,57.17,57.17,0.0,0.00%,0,57.17,E-commerce,Website Banner,683.47,Soft Boxy Shoes,Shoes,Tiva,Black,XS,57.17,38.98,321,Female,36-45,2025-04-27,,Aldridge,raldridge8w@mit.edu,Germany
2025-05-20,116,11,288,1,57.11,57.11,0.0,0.00%,0,57.11,App Mobile,App Mobile,327.88,Essential Ribbed Tee,T-Shirts,Tiva,Black,M,57.11,32.14,187,Female,26-35,2025-04-12,Nettie,Kilshall,nkilshall56@devhub.com,France
2025-05-28,200,564,288,1,57.11,57.11,0.0,0.00%,0,57.11,E-commerce,Website Banner,351.54,Essential Ribbed Tee,T-Shirts,Tiva,Black,M,57.11,32.14,511,Female,16-25,2025-04-18,,Allot,kallote6@ifeng.com,France
2025-05-16,2830,1169,288,1,57.11,57.11,0.0,0.00%,0,57.11,E-commerce,Website Banner,,Essential Ribbed Tee,T-Shirts,Tiva,Black,M,57.11,32.14,490,Female,56-65,2025-01-22,Gawen,Moule,gmouledl@google.com.hk,Germany
2025-06-16,2946,273,103,1,57.0,57.0,0.0,0.00%,0,57.0,App Mobile,App Mobile,489.56,Classic Ribbed Tee,T-Shirts,Tiva,Blue,S,57.0,28.18,682,Female,16-25,2025-03-10,,Hexam,hhexamix@japanpost.jp,Portugal
2025-05-04,2276,985,357,1,56.91,56.91,0.0,0.00%,0,56.91,E-commerce,Website Banner,,Essential Boxy Set,Sleepwear,Tiva,Green,XL,56.91,23.22,697,Female,56-65,2025-03-31,Olvan,Mussett,omussettjc@nifty.com,Germany
2025-04-16,2750,635,357,1,56.91,56.91,0.0,0.00%,0,56.91,App Mobile,App Mobile,347.37,Essential Boxy Set,Sleepwear,Tiva,Green,XL,56.91,23.22,104,Female,56-65,2025-03-20,Trevor,Habbijam,thabbijam2v@twitter.com,Netherlands
2025-05-20,1325,620,326,1,56.7,56.7,0.0,0.00%,0,56.7,E-commerce,Website Banner,426.3,Essential High-Waist Dress,Dresses,Tiva,White,S,56.7,35.23,65,Female,16-25,2025-05-09,Robina,Sommerton,rsommerton1s@wix.com,Spain
2025-04-06,1574,504,326,1,56.7,56.7,0.0,0.00%,0,56.7,App Mobile,App Mobile,458.7,Essential High-Waist Dress,Dresses,Tiva,White,S,56.7,35.23,795,Female,36-45,2025-05-13,Fritz,Knibbs,fknibbsm2@1und1.de,Germany
2025-05-25,513,1093,294,1,56.69,56.69,0.0,0.00%,0,56.69,App Mobile,App Mobile,107.55,Essential Sleeveless Shoes,Shoes,Tiva,Green,XS,56.69,28.8,474,Female,36-45,2025-03-28,,Husselbee,khusselbeed5@cornell.edu,France
2025-04-26,731,539,303,1,56.58,56.58,0.0,0.00%,0,56.58,E-commerce,Website Banner,506.48,Relaxed Satin Set,Sleepwear,Tiva,Green,XL,56.58,31.81,422,Female,46-55,2025-02-25,Caritta,Ortelt,corteltbp@census.gov,Netherlands
2025-06-15,3347,882,100,1,56.44,56.44,0.0,0.00%,0,56.44,App Mobile,App Mobile,88.11,Classic Crew Dress,Dresses,Tiva,White,XL,56.44,24.4,634,Female,46-55,2025-03-03,Dosi,,dtuxillhl@shareasale.com,Portugal
2025-05-16,312,183,314,1,56.29,56.29,0.0,0.00%,0,56.29,E-commerce,Website Banner,161.43,Relaxed Sleeveless Set,Sleepwear,Tiva,Green,M,56.29,38.77,871,Female,26-35,2025-04-08,Norrie,Sedwick,nsedwicko6@ezinearticles.com,Netherlands
2025-05-14,1124,646,485,1,56.2,56.2,0.0,0.00%,0,56.2,E-commerce,Website Banner,151.74,Bold Sleeveless Shoes,Shoes,Tiva,Blue,38,56.2,32.33,396,Female,36-45,2025-04-07,Catrina,Cleall,ccleallaz@cpanel.net,Netherlands
2025-04-18,2954,430,422,1,55.91,55.91,0.0,0.00%,0,55.91,E-commerce,Website Banner,346.27,Elegant High-Waist Set,Sleepwear,Tiva,Green,M,55.91,35.61,654,Female,56-65,2025-05-05,Kippar,Howlett,khowletti5@plala.or.jp,Italy
2025-05-26,2362,265,424,1,55.39,55.39,0.0,0.00%,0,55.39,App Mobile,App Mobile,307.83,Elegant Sleeveless Dress,Dresses,Tiva,Blue,XL,55.39,30.37,346,Female,56-65,2025-01-26,Alwyn,Hurling,ahurling9l@mtv.com,Italy
2025-05-30,2538,531,97,1,55.27,55.27,0.0,0.00%,0,55.27,App Mobile,App Mobile,417.74,Modern High-Waist Shoes,Shoes,Tiva,Red,36,55.27,30.78,900,Female,36-45,2025-03-04,Katrine,Bartley,kbartleyoz@nyu.edu,Germany
2025-05-27,921,577,265,1,55.25,55.25,0.0,0.00%,0,55.25,E-commerce,Website Banner,161.54,Relaxed Boxy Shoes,Shoes,Tiva,Green,36,55.25,36.64,958,Female,56-65,2025-02-23,Gian,Callum,gcallumql@furl.net,Germany
2025-05-17,424,592,107,1,55.06,55.06,0.0,0.00%,0,55.06,E-commerce,Website Banner,134.93,Classic Linen Shoes,Shoes,Tiva,Red,36,55.06,28.8,906,Female,46-55,2025-05-03,Lorie,Possel,lposselp5@about.me,Netherlands
2025-04-25,3198,578,107,1,55.06,55.06,0.0,0.00%,0,55.06,App Mobile,App Mobile,357.46,Classic Linen Shoes,Shoes,Tiva,Red,36,55.06,28.8,849,Female,56-65,2025-05-25,Britt,Patmore,,Italy
2025-04-18,2384,220,124,1,55.04,55.04,0.0,0.00%,0,55.04,E-commerce,Website Banner,525.55,Classic Linen Set,Sleepwear,Tiva,White,S,55.04,23.83,566,Female,36-45,2025-02-11,Erna,Hoble,ehoblefp@loc.gov,Italy
2025-05-19,1598,1230,126,1,55.03,55.03,0.0,0.00%,0,55.03,E-commerce,Website Banner,220.21,Classic Silk Shoes,Shoes,Tiva,Green,XS,55.03,29.06,954,Female,26-35,2025-02-19,Brennen,Mallia,bmalliaqh@newyorker.com,Portugal
2025-04-27,1027,815,264,1,55.01,55.01,0.0,0.00%,0,55.01,App Mobile,App Mobile,160.89,Relaxed Satin Tee,T-Shirts,Tiva,White,M,55.01,30.56,506,Female,26-35,2025-05-22,Ralph,Seagood,rseagoode1@hp.com,France
2025-05-23,2453,707,188,1,55.01,55.01,0.0,0.00%,0,55.01,E-commerce,Website Banner,89.46,Polished Wrap Shoes,Shoes,Tiva,Green,38,55.01,31.17,154,Female,36-45,2025-01-16,Merla,Broadwell,,France
2025-05-21,29,653,461,1,54.91,54.91,0.0,0.00%,0,54.91,E-commerce,Website Banner,644.06,Bold High-Waist Tee,T-Shirts,Tiva,Green,M,54.91,23.9,168,Female,36-45,2025-01-23,Madelyn,,mslobom4n@deliciousdays.com,France
2025-04-16,2440,708,461,1,54.91,54.91,0.0,0.00%,0,54.91,App Mobile,App Mobile,231.49,Bold High-Waist Tee,T-Shirts,Tiva,Green,M,54.91,23.9,951,Female,26-35,2025-02-19,Elliot,McKeighen,emckeighenqe@noaa.gov,Portugal
2025-05-28,2524,527,481,1,54.87,54.87,0.0,0.00%,0,54.87,E-commerce,Website Banner,420.5,Bold Crew Shoes,Shoes,Tiva,Blue,40,54.87,32.31,160,Female,56-65,2025-02-12,Lorrin,Elster,lelster4f@g.co,Germany
2025-04-04,79,1336,32,1,54.83,54.83,0.0,0.00%,0,54.83,E-commerce,Website Banner,184.47,Soft Silk Tee,T-Shirts,Tiva,Blue,XS,54.83,24.74,557,Female,56-65,2025-01-22,Vic,Kruse,vkrusefg@amazon.co.jp,Spain
2025-04-14,1554,41,32,1,54.83,54.83,0.0,0.00%,0,54.83,E-commerce,Website Banner,,Soft Silk Tee,T-Shirts,Tiva,Blue,XS,54.83,24.74,367,Female,46-55,2025-03-19,Samantha,Rebeiro,srebeiroa6@1688.com,Netherlands
2025-05-04,2801,116,32,1,54.83,54.83,0.0,0.00%,0,54.83,App Mobile,App Mobile,,Soft Silk Tee,T-Shirts,Tiva,Blue,XS,54.83,24.74,706,Female,36-45,2025-04-26,Fernande,Belderfield,fbelderfieldjl@a8.net,France
2025-05-18,1536,193,271,1,54.28,54.28,0.0,0.00%,0,54.28,E-commerce,Website Banner,433.24,Essential Wrap Shoes,Shoes,Tiva,White,40,54.28,34.89,92,Female,46-55,2025-03-14,Morrie,Stainton,mstainton2j@google.com.br,Italy
2025-04-20,2426,144,42,1,54.2,54.2,0.0,0.00%,0,54.2,App Mobile,App Mobile,296.59,Soft Ribbed Set,Sleepwear,Tiva,Green,L,54.2,29.73,961,Female,56-65,2025-03-24,Aksel,,afuentesqo@thetimes.co.uk,Germany
2025-05-06,2952,204,42,1,54.2,54.2,0.0,0.00%,0,54.2,E-commerce,Website Banner,206.76,Soft Ribbed Set,Sleepwear,Tiva,Green,L,54.2,29.73,163,Female,16-25,2025-03-18,,Cattermoul,gcattermoul4i@yahoo.co.jp,Italy
2025-05-05,2713,212,439,1,53.93,53.93,0.0,0.00%,0,53.93,App Mobile,App Mobile,300.97,Tailored Linen Trousers,Pants,Tiva,Black,M,53.93,33.0,302,Female,56-65,2025-03-13,Wynn,Siddle,wsiddle8d@google.com.br,Germany
2025-04-17,1206,55,154,1,53.74,53.74,0.0,0.00%,0,53.74,E-commerce,Website Banner,355.12,Classic Crew Set,Sleepwear,Tiva,Red,XL,53.74,29.39,511,Female,16-25,2025-04-18,,Allot,kallote6@ifeng.com,France
2025-05-23,964,675,47,1,53.73,53.73,0.0,0.00%,0,53.73,E-commerce,Website Banner,102.61,Soft High-Waist Tee,T-Shirts,Tiva,White,XS,53.73,26.52,126,Female,26-35,2025-02-01,Zorine,Hurleston,zhurleston3h@army.mil,Netherlands
2025-05-05,3185,1006,221,1,53.7,53.7,0.0,0.00%,0,53.7,E-commerce,Website Banner,249.21,Polished Silk Tee,T-Shirts,Tiva,Black,M,53.7,32.07,309,Female,46-55,2025-04-18,Christi,Barrick,cbarrick8k@issuu.com,Spain
2025-05-18,2293,298,52,1,53.61,53.61,0.0,0.00%,0,53.61,E-commerce,Website Banner,376.14,Modern Linen Tee,T-Shirts,Tiva,White,XL,53.61,33.91,401,Female,26-35,2025-04-19,Mano,Gogan,,France
2025-04-27,2959,1004,368,1,53.48,53.48,0.0,0.00%,0,53.48,App Mobile,App Mobile,104.73,Elegant Linen Tee,T-Shirts,Tiva,Green,L,53.48,35.92,983,Female,36-45,2025-04-21,Devon,Andras,dandrasra@technorati.com,Germany
2025-04-13,2972,778,416,1,53.46,53.46,0.0,0.00%,0,53.46,E-commerce,Website Banner,96.18,Essential High-Waist Trousers,Pants,Tiva,White,XL,53.46,28.58,548,Female,36-45,2025-03-09,Bernardina,Grzeszczak,,Germany
2025-04-26,610,749,458,1,53.35,53.35,0.0,0.00%,0,53.35,E-commerce,Website Banner,240.91,Bold Sleeveless Set,Sleepwear,Tiva,White,S,53.35,28.84,993,Female,16-25,2025-04-17,Melosa,McKnish,mmcknishrk@imgur.com,Germany
2025-04-19,1501,1224,458,1,53.35,53.35,0.0,0.00%,0,53.35,E-commerce,Website Banner,172.89,Bold Sleeveless Set,Sleepwear,Tiva,White,S,53.35,28.84,461,Female,26-35,2025-03-27,Dimitri,Caslane,dcaslanecs@uiuc.edu,Germany
2025-04-06,1407,605,87,1,53.32,53.32,0.0,0.00%,0,53.32,App Mobile,App Mobile,411.94,Classic Silk Dress,Dresses,Tiva,White,M,53.32,33.0,118,Female,16-25,2025-02-15,,Charrisson,scharrisson39@domainmarket.com,Italy
2025-04-16,1226,1256,442,1,53.27,53.27,0.0,0.00%,0,53.27,App Mobile,App Mobile,211.32,Bold Ribbed Dress,Dresses,Tiva,White,XS,53.27,37.08,393,Female,46-55,2025-04-09,Prescott,Vinden,pvindenaw@stumbleupon.com,France
2025-05-24,1950,666,40,1,53.19,53.19,0.0,0.00%,0,53.19,E-commerce,Website Banner,236.19,Soft High-Waist Trousers,Pants,Tiva,White,L,53.19,28.3,743,Female,16-25,2025-05-04,Matty,Sanpher,msanpherkm@icq.com,Netherlands
2025-06-06,1857,1286,214,1,59.07,53.16,5.91,10.00%,1,53.16,E-commerce,Website Banner,213.94,Vintage Crew Trousers,Pants,Tiva,Blue,S,59.07,27.6,628,Female,46-55,2025-02-21,Penni,Calvert,pcalverthf@ifeng.com,France
2025-06-14,2305,827,262,1,52.94,52.94,0.0,0.00%,0,52.94,E-commerce,Website Banner,251.9,Polished Sleeveless Set,Sleepwear,Tiva,Red,XS,52.94,36.9,253,Female,26-35,2025-04-01,Sutton,Garvan,sgarvan70@fotki.com,France
2025-05-26,2438,604,25,1,52.94,52.94,0.0,0.00%,0,52.94,E-commerce,Website Banner,499.56,Soft Wrap Set,Sleepwear,Tiva,Red,L,52.94,28.42,338,Female,26-35,2025-04-04,Gian,Winsom,gwinsom9d@home.pl,Spain
2025-04-19,1150,128,75,1,52.83,52.83,0.0,0.00%,0,52.83,E-commerce,Website Banner,282.19,Modern Linen Set,Sleepwear,Tiva,Green,M,52.83,32.33,115,Female,56-65,2025-03-24,Cayla,Agdahl,cagdahl36@blogspot.com,Germany
2025-04-13,707,1248,299,1,52.65,52.65,0.0,0.00%,0,52.65,App Mobile,App Mobile,190.53,Essential Wrap Dress,Dresses,Tiva,Red,S,52.65,30.9,898,Female,36-45,2025-02-28,Ammamaria,Dillingstone,adillingstoneox@opera.com,Italy
2025-06-16,1905,250,299,1,52.65,52.65,0.0,0.00%,0,52.65,App Mobile,App Mobile,581.85,Essential Wrap Dress,Dresses,Tiva,Red,S,52.65,30.9,49,Female,16-25,2025-04-03,Tarrah,Symones,tsymones1c@ocn.ne.jp,Netherlands
2025-04-25,260,1112,394,1,52.58,52.58,0.0,0.00%,0,52.58,App Mobile,App Mobile,229.4,Elegant Silk Tee,T-Shirts,Tiva,Red,XS,52.58,33.28,953,Female,16-25,2025-03-02,Arleta,Santostefano.,asantostefanoqg@goodreads.com,France
2025-05-04,2901,293,394,1,52.58,52.58,0.0,0.00%,0,52.58,E-commerce,Website Banner,391.81,Elegant Silk Tee,T-Shirts,Tiva,Red,XS,52.58,33.28,373,Female,56-65,2025-02-25,Roselia,Larrington,rlarringtonac@businessinsider.com,Spain
2025-05-20,665,31,57,1,52.28,52.28,0.0,0.00%,0,52.28,App Mobile,App Mobile,292.78,Modern Crew Dress,Dresses,Tiva,Green,M,52.28,22.3,776,Female,56-65,2025-03-18,Phineas,Cowden,pcowdenlj@stumbleupon.com,Portugal
2025-05-28,2245,36,445,1,52.28,52.28,0.0,0.00%,0,52.28,E-commerce,Website Banner,380.74,Bold Cotton Set,Sleepwear,Tiva,White,S,52.28,33.66,475,Female,26-35,2025-03-15,Angil,Filler,afillerd6@youtube.com,Italy
2025-04-28,2803,546,445,1,52.28,52.28,0.0,0.00%,0,52.28,E-commerce,Website Banner,184.6,Bold Cotton Set,Sleepwear,Tiva,White,S,52.28,33.66,787,Female,46-55,2025-02-19,Clarita,Rumin,cruminlu@biglobe.ne.jp,Italy
2025-05-15,145,440,306,1,74.67,52.27,22.4,30.00%,1,52.27,App Mobile,Social Media,358.65,Relaxed Silk Set,Sleepwear,Tiva,Green,XS,74.67,51.73,698,Female,36-45,2025-04-05,Bobbie,Cuerdale,bcuerdalejd@wordpress.com,Portugal
2025-04-28,1425,1054,181,1,52.18,52.18,0.0,0.00%,0,52.18,App Mobile,App Mobile,238.03,Vintage High-Waist Shoes,Shoes,Tiva,Black,35,52.18,26.21,493,Female,56-65,2025-02-17,Bria,Marages,bmaragesdo@census.gov,Germany
2025-04-26,1005,543,203,1,52.1,52.1,0.0,0.00%,0,52.1,E-commerce,Website Banner,403.83,Polished High-Waist Dress,Dresses,Tiva,White,L,52.1,23.37,896,Female,46-55,2025-04-10,Baxie,Larne,blarneov@paginegialle.it,Portugal
2025-04-26,606,1331,440,1,52.08,52.08,0.0,0.00%,0,52.08,App Mobile,App Mobile,257.03,Bold Linen Shoes,Shoes,Tiva,Red,38,52.08,22.1,447,Female,26-35,2025-03-19,Jenelle,de Grey,jdegreyce@seesaa.net,France
2025-04-21,1263,763,440,1,52.08,52.08,0.0,0.00%,0,52.08,E-commerce,Website Banner,301.16,Bold Linen Shoes,Shoes,Tiva,Red,38,52.08,22.1,602,Female,16-25,2025-05-09,Francis,Bridges,fbridgesgp@hugedomains.com,Portugal
2025-04-19,1300,128,440,1,52.08,52.08,0.0,0.00%,0,52.08,E-commerce,Website Banner,282.19,Bold Linen Shoes,Shoes,Tiva,Red,38,52.08,22.1,115,Female,56-65,2025-03-24,Cayla,Agdahl,cagdahl36@blogspot.com,Germany
2025-04-13,2463,590,140,1,52.08,52.08,0.0,0.00%,0,52.08,E-commerce,Website Banner,,Vintage Ribbed Dress,Dresses,Tiva,Red,XL,52.08,36.02,512,Female,56-65,2025-02-01,Desirae,Damper,ddampere7@wikispaces.com,Germany
2025-05-04,625,545,468,1,51.8,51.8,0.0,0.00%,0,51.8,E-commerce,Website Banner,391.91,Sleepwear Drop 1,Sleepwear,Tiva,Red,XL,51.8,34.22,99,Female,36-45,2025-03-17,Pavlov,Quogan,pquogan2q@omniture.com,Spain
2025-05-27,839,461,468,1,51.8,51.8,0.0,0.00%,0,51.8,E-commerce,Website Banner,439.03,Sleepwear Drop 1,Sleepwear,Tiva,Red,XL,51.8,34.22,607,Female,36-45,2025-02-17,Maddalena,Peye,mpeyegu@tinyurl.com,France
2025-05-13,343,402,361,1,51.76,51.76,0.0,0.00%,0,51.76,E-commerce,Website Banner,394.47,Tailored Linen Set,Sleepwear,Tiva,White,M,51.76,26.73,301,Female,26-35,2025-03-24,Cari,Ellington,cellington8c@oracle.com,France
2025-04-25,2951,114,76,1,51.7,51.7,0.0,0.00%,0,51.7,App Mobile,App Mobile,280.43,Modern Cotton Trousers,Pants,Tiva,Blue,L,51.7,31.99,903,Female,16-25,2025-04-04,Philis,Ragge,praggep2@bandcamp.com,Spain
2025-05-14,1680,1045,480,1,51.63,51.63,0.0,0.00%,0,51.63,E-commerce,Website Banner,288.98,Dresses Drop 5,Dresses,Tiva,Black,XL,51.63,28.75,113,Female,26-35,2025-02-28,Coleman,Vane,cvane34@ihg.com,Germany
2025-04-16,1641,651,386,1,51.38,51.38,0.0,0.00%,0,51.38,E-commerce,Website Banner,501.78,Tailored High-Waist Dress,Dresses,Tiva,Green,L,51.38,32.94,225,Female,26-35,2025-03-12,Sayre,Rabjohns,srabjohns68@tuttocitta.it,France
2025-04-25,1949,1184,367,1,51.38,51.38,0.0,0.00%,0,51.38,App Mobile,App Mobile,126.28,Tailored Silk Dress,Dresses,Tiva,Green,M,51.38,35.37,752,Female,56-65,2025-04-08,Brewer,Shearman,bshearmankv@oaic.gov.au,Italy
2025-06-13,3076,762,170,1,51.27,51.27,0.0,0.00%,0,51.27,E-commerce,Website Banner,222.42,Vintage Boxy Dress,Dresses,Tiva,Blue,XL,51.27,29.6,76,Female,56-65,2025-02-17,Stavros,Deddum,sdeddum23@dyndns.org,Germany
2025-04-27,2445,1004,242,1,51.25,51.25,0.0,0.00%,0,51.25,App Mobile,App Mobile,104.73,Relaxed Ribbed Shoes,Shoes,Tiva,Black,XS,51.25,35.17,983,Female,36-45,2025-04-21,Devon,Andras,dandrasra@technorati.com,Germany
2025-05-14,3110,646,336,1,51.22,51.22,0.0,0.00%,0,51.22,E-commerce,Website Banner,151.74,Tailored Ribbed Tee,T-Shirts,Tiva,Black,XL,51.22,21.11,396,Female,36-45,2025-04-07,Catrina,Cleall,ccleallaz@cpanel.net,Netherlands
2025-05-05,1654,272,252,1,51.17,51.17,0.0,0.00%,0,51.17,App Mobile,App Mobile,,Relaxed Linen Tee,T-Shirts,Tiva,Black,S,51.17,26.38,718,Female,16-25,2025-04-01,Sharla,Goldbourn,sgoldbournjx@timesonline.co.uk,Italy
2025-05-24,2177,542,252,1,51.17,51.17,0.0,0.00%,0,51.17,E-commerce,Website Banner,382.14,Relaxed Linen Tee,T-Shirts,Tiva,Black,S,51.17,26.38,771,Female,16-25,2025-02-21,Tilda,Korpal,tkorpalle@sina.com.cn,Portugal
2025-06-06,3233,744,252,1,51.17,51.17,0.0,0.00%,0,51.17,App Mobile,App Mobile,202.93,Relaxed Linen Tee,T-Shirts,Tiva,Black,S,51.17,26.38,736,Female,26-35,2025-02-19,Celle,Assandri,cassandrikf@yahoo.com,Germany
2025-05-31,1590,551,255,1,51.0,51.0,0.0,0.00%,0,51.0,E-commerce,Website Banner,274.53,Polished Satin Trousers,Pants,Tiva,Red,XL,51.0,22.99,398,Female,16-25,2025-01-26,Rabi,Nairn,rnairnb1@wikispaces.com,Spain
2025-04-26,2089,622,396,1,51.0,51.0,0.0,0.00%,0,51.0,E-commerce,Website Banner,194.57,Elegant Crew Tee,T-Shirts,Tiva,Blue,L,51.0,34.64,217,Female,56-65,2025-04-10,Adlai,Mauro,amauro60@reference.com,Italy
2025-06-14,3334,429,255,1,51.0,51.0,0.0,0.00%,0,51.0,App Mobile,App Mobile,554.35,Polished Satin Trousers,Pants,Tiva,Red,XL,51.0,22.99,978,Female,36-45,2025-04-10,Nanete,Shannahan,nshannahanr5@dagondesign.com,France
2025-05-06,3099,694,8,1,50.91,50.91,0.0,0.00%,0,50.91,App Mobile,App Mobile,183.33,Soft Linen Trousers,Pants,Tiva,Green,M,50.91,33.59,884,Female,26-35,2025-04-13,Elena,Tregensoe,etregensoeoj@eepurl.com,Spain
2025-05-19,382,1291,61,1,50.88,50.88,0.0,0.00%,0,50.88,E-commerce,Website Banner,101.64,Modern Satin Tee,T-Shirts,Tiva,Green,XL,50.88,26.28,615,Female,46-55,2025-04-06,Engracia,Drayton,edraytonh2@liveinternet.ru,Portugal
2025-05-25,180,1093,290,1,50.86,50.86,0.0,0.00%,0,50.86,App Mobile,App Mobile,107.55,Relaxed Cotton Set,Sleepwear,Tiva,Blue,XL,50.86,29.36,474,Female,36-45,2025-03-28,,Husselbee,khusselbeed5@cornell.edu,France
2025-05-27,2274,1098,450,1,50.85,50.85,0.0,0.00%,0,50.85,App Mobile,App Mobile,,Bold Silk Set,Sleepwear,Tiva,White,M,50.85,21.61,564,Female,26-35,2025-02-23,Melisande,Zannelli,mzannellifn@yelp.com,Italy
2025-04-30,998,1251,273,1,50.72,50.72,0.0,0.00%,0,50.72,App Mobile,App Mobile,202.77,Relaxed Crew Tee,T-Shirts,Tiva,White,M,50.72,33.48,662,Female,36-45,2025-03-05,Bent,Rickman,brickmanid@springer.com,Italy
2025-04-28,3037,709,273,1,50.72,50.72,0.0,0.00%,0,50.72,App Mobile,App Mobile,284.08,Relaxed Crew Tee,T-Shirts,Tiva,White,M,50.72,33.48,596,Female,26-35,2025-05-15,Magdalen,Scrase,mscrasegj@nhs.uk,Italy
2025-05-25,843,80,488,1,50.68,50.68,0.0,0.00%,0,50.68,E-commerce,Website Banner,369.31,Sleepwear Drop 3,Sleepwear,Tiva,Red,M,50.68,24.54,735,Female,26-35,2025-04-02,Falkner,Coleridge,fcoleridgeke@facebook.com,France
2025-04-13,2908,1227,488,1,50.68,50.68,0.0,0.00%,0,50.68,App Mobile,App Mobile,241.04,Sleepwear Drop 3,Sleepwear,Tiva,Red,M,50.68,24.54,780,Female,16-25,2025-03-28,Horace,Tunnock,,Portugal
2025-06-14,1812,344,253,1,50.55,50.55,0.0,0.00%,0,50.55,App Mobile,App Mobile,291.52,Relaxed Ribbed Tee,T-Shirts,Tiva,Black,XL,50.55,33.13,485,Female,36-45,2025-02-11,Mathias,Pavkovic,mpavkovicdg@topsy.com,Netherlands
2025-05-29,2421,1025,253,1,50.55,50.55,0.0,0.00%,0,50.55,App Mobile,App Mobile,89.97,Relaxed Ribbed Tee,T-Shirts,Tiva,Black,XL,50.55,33.13,318,Female,46-55,2025-02-20,Modesty,Cavolini,mcavolini8t@sogou.com,France
2025-05-26,2759,346,253,1,50.55,50.55,0.0,0.00%,0,50.55,App Mobile,App Mobile,318.61,Relaxed Ribbed Tee,T-Shirts,Tiva,Black,XL,50.55,33.13,231,Female,16-25,2025-02-21,Cristie,Banbridge,cbanbridge6e@nasa.gov,France
2025-04-29,2939,397,253,1,50.55,50.55,0.0,0.00%,0,50.55,E-commerce,Website Banner,,Relaxed Ribbed Tee,T-Shirts,Tiva,Black,XL,50.55,33.13,17,Female,26-35,2025-04-17,Hadria,Matuskiewicz,hmatuskiewiczg@wordpress.org,France
2025-04-14,939,623,193,1,50.52,50.52,0.0,0.00%,0,50.52,E-commerce,Website Banner,284.26,Vintage Silk Tee,T-Shirts,Tiva,Blue,XL,50.52,33.85,943,Female,56-65,2025-03-02,Winonah,Borgnet,wborgnetq6@woothemes.com,Italy
2025-06-16,1582,593,193,1,50.52,50.52,0.0,0.00%,0,50.52,App Mobile,App Mobile,303.48,Vintage Silk Tee,T-Shirts,Tiva,Blue,XL,50.52,33.85,758,Female,36-45,2025-03-15,Del,Bamblett,dbamblettl1@trellian.com,Portugal
2025-05-21,3295,307,193,1,50.52,50.52,0.0,0.00%,0,50.52,E-commerce,Website Banner,332.0,Vintage Silk Tee,T-Shirts,Tiva,Blue,XL,50.52,33.85,567,Female,26-35,2025-04-19,Oralle,Ceyssen,oceyssenfq@blogs.com,Netherlands
2025-04-05,2404,959,370,1,50.34,50.34,0.0,0.00%,0,50.34,E-commerce,Website Banner,167.82,Elegant Ribbed Tee,T-Shirts,Tiva,Blue,XS,50.34,21.18,959,Female,26-35,2025-04-02,Orland,Cornejo,ocornejoqm@telegraph.co.uk,Spain
2025-04-25,1176,160,150,1,50.04,50.04,0.0,0.00%,0,50.04,App Mobile,App Mobile,663.69,Vintage Wrap Tee,T-Shirts,Tiva,Green,XS,50.04,24.2,1,Female,56-65,2025-04-24,Dasi,Feacham,dfeacham0@edublogs.org,France
2025-05-31,1621,551,69,1,49.98,49.98,0.0,0.00%,0,49.98,E-commerce,Website Banner,274.53,Modern Linen Shoes,Shoes,Tiva,White,38,49.98,21.11,398,Female,16-25,2025-01-26,Rabi,Nairn,rnairnb1@wikispaces.com,Spain
2025-06-14,1297,1269,487,1,49.84,49.84,0.0,0.00%,0,49.84,App Mobile,App Mobile,159.58,Bold High-Waist Shoes,Shoes,Tiva,Black,38,49.84,20.62,930,Female,46-55,2025-02-15,Edan,Goering,egoeringpt@amazon.co.uk,Netherlands
